1451624400,27577,
1454302800,28697,
1456808400,29895,
1459483200,31156,
1462075200,27801,
1464753600,28844,
1467345600,29786,
1470024000,30898,
1472702400,31978,
1475294400,32932,1
1477972800,34053,2
1480568400,35119,3
1483246800,30235,
1485925200,29076,
1488344400,29249,
1491019200,30228,
1493611200,29223,
1496289600,29963,
1498881600,31297,
1501560000,32235,
1504238400,33157,
1506830400,33972,1
1509508800,34984,2
1512104400,36169,3
1514782800,37134,4
1517461200,38241,5
1519880400,39362,6
1522555200,40467,7
1525147200,41557,8
1527825600,42587,9
1530417600,41585,
1533096000,42530,
1535774400,44539,
1538366400,45562,
1541044800,46521,
1543640400,47693,1
1546318800,48966,2
1548997200,50069,3
1551416400,45868,
1554091200,47042,
1556683200,48062,
1559361600,49118,
1561953600,50036,
1564632000,51066,1
1567310400,52252,2
1569902400,53095,3
1572580800,70359,
1575176400,71648,
1577854800,72985,
1580533200,74047,
1583038800,75226,
1585713600,76602,1
1588305600,98757,
1590984000,105589,
1593576000,107298,
1596254400,108989,
1598932800,117557,
1601524800,119352,1
1604203200,121053,
1606798800,122699,
1609477200,124484,
1612155600,126411,1
1614574800,128297,2
1617249600,132058,3
1619841600,134971,4
1622520000,137494,5
1625112000,141721,6
1627790400,144058,7
