1438401600,28411,
1441080000,29836,
1443672000,31203,
1446350400,32390,
1448946000,33992,
1451624400,35467,
1454302800,36672,1
1456808400,36150,0
1459483200,37923,0
1462075200,38512,0
1464753600,39985,0
1467345600,41340,0
1470024000,42381,1
1472702400,43817,2
1475294400,45274,3
1477972800,46806,4
1480568400,48220,5
1483246800,49670,6
1485925200,51092,7
1488344400,52688,8
1491019200,54497,9
1493611200,56228,10
1496289600,57979,11
1498881600,58583,12
1501560000,60435,13
1504238400,62166,14
1506830400,63353,15
1509508800,62224,0
1512104400,63196,0
1514782800,65038,0
1517461200,67025,0
1519880400,68652,0
1522555200,67707,0
1525147200,66458,0
1527825600,68093,0
1530417600,69816,0
1533096000,71596,0
1535774400,65874,0
1538366400,67382,0
1541044800,63733,0
1543640400,65417,0
1546318800,66782,0
1548997200,63569,0
1551416400,59761,0
1554091200,61223,0
1556683200,62624,0
1559361600,64094,0
1561953600,65384,0
1564632000,66754,1
1567310400,68001,2
1569902400,69364,3
1572580800,70689,4
1575176400,71979,5
1577854800,73389,6
1580533200,74624,7
1583038800,75918,8
1585713600,77395,9
1588305600,78898,10
1590984000,80501,11
1593576000,81813,12
1596254400,83121,13
1598932800,84414,14
1601524800,85746,15
1604203200,87451,16
1606798800,89680,17
