1398916800,17064,
1401595200,18258,
1404187200,14856,
1406865600,15696,
1409544000,16660,
1412136000,17538,
1414814400,17474,0
1417410000,14797,0
1420088400,13733,0
1422766800,10626,0
1425186000,10619,0
1427860800,9727,0
1430452800,8121,0
1433131200,7519,0
1435723200,7654,0
1438401600,7764,0
1441080000,7571,0
1443672000,5826,0
1446350400,5226,0
1448946000,5149,0
1451624400,5294,0
1454302800,5274,0
1456808400,5357,0
1459483200,5304,0
1462075200,5394,0
1464753600,5308,0
1467345600,5328,0
1470024000,5189,0
1472702400,5021,0
1475294400,5072,0
1477972800,4982,0
1480568400,5167,0
1483246800,4601,0
1485925200,4639,0
1488344400,4764,0
1491019200,4632,0
1493611200,4492,0
1496289600,4354,0
1498881600,4388,0
1501560000,4491,0
1504238400,4515,0
1506830400,4629,0
1509508800,4580,0
1512104400,4657,0
1514782800,4734,0
1517461200,4715,0
1519880400,4813,0
1522555200,4812,0
1525147200,4897,0
1527825600,4926,0
1530417600,4780,0
1533096000,4619,0
1535774400,4845,0
1538366400,4894,0
1541044800,4770,0
1543640400,4768,0
1546318800,4707,0
1548997200,4760,0
1551416400,4778,0
1554091200,4852,0
1556683200,4924,0
1559361600,4977,1
1561953600,4911,0
1564632000,4982,0
1567310400,5057,0
1569902400,5069,0
1572580800,5073,0
1575176400,5121,0
1577854800,5062,0
1580533200,5059,0
1583038800,5100,0
1585713600,5120,0
1588305600,5150,0
1590984000,5216,0
1593576000,5286,1
1596254400,5360,2
1598932800,5423,3
1601524800,5487,4
1604203200,5256,0
1606798800,5315,0
