1438401600,139101,
1441080000,140994,
1443672000,143098,
1446350400,145259,
1448946000,147533,
1451624400,150181,
1454302800,152750,1
1456808400,155418,2
1459483200,158712,3
1462075200,161685,4
1464753600,164656,5
1467345600,167317,6
1470024000,170289,7
1472702400,173355,8
1475294400,176372,9
1477972800,179574,10
1480568400,182492,11
1483246800,70468,0
1485925200,72556,0
1488344400,74969,0
1491019200,80244,0
1493611200,82715,0
1496289600,85312,1
1498881600,87979,2
1501560000,90688,3
1504238400,93245,4
1506830400,95557,5
1509508800,98241,6
1512104400,100974,7
1514782800,103609,8
1517461200,106825,9
1519880400,109515,10
1522555200,112441,11
1525147200,115402,12
1527825600,118371,13
1530417600,121497,14
1533096000,124550,15
1535774400,131496,16
1538366400,134572,17
1541044800,137701,18
1543640400,141250,19
1546318800,144053,20
1548997200,147436,21
1551416400,150757,22
1554091200,154514,23
1556683200,158032,24
1559361600,161693,25
1561953600,165082,26
1564632000,168478,27
1567310400,171856,28
1569902400,175444,29
1572580800,178824,30
1575176400,182022,31
1577854800,185337,32
1580533200,188769,33
1583038800,191905,34
1585713600,195475,35
1588305600,199377,36
1590984000,203176,37
1593576000,206480,38
1596254400,210103,39
1598932800,213597,40
1601524800,216954,41
1604203200,221031,42
1606798800,225929,43
