1393650000,49323,
1396324800,50218,
1398916800,51192,
1401595200,52337,
1404187200,53567,
1406865600,54758,
1409544000,56225,1
1412136000,57622,2
1414814400,59137,3
1417410000,60659,4
1420088400,62073,5
1422766800,63815,6
1425186000,65457,7
1427860800,67223,8
1430452800,69005,9
1433131200,71072,10
1435723200,73063,11
1438401600,75476,12
1441080000,77947,13
1443672000,80544,14
1446350400,83117,15
1448946000,85864,16
1451624400,88867,17
1454302800,91777,18
1456808400,94717,19
1459483200,98258,20
1462075200,101502,21
1464753600,104728,22
1467345600,107571,23
1470024000,110759,24
1472702400,114056,25
1475294400,117264,26
1477972800,120628,27
1480568400,123703,28
1483246800,126931,29
1485925200,130010,30
1488344400,133537,31
1491019200,137382,32
1493611200,141102,33
1496289600,144906,34
1498881600,149105,35
1501560000,153225,36
1504238400,157189,37
1506830400,160803,38
1509508800,165220,39
1512104400,169333,40
1514782800,173500,41
1517461200,178315,42
1519880400,182403,43
1522555200,187065,44
1525147200,191544,45
1527825600,196129,46
1530417600,200913,47
1533096000,205972,48
1535774400,210725,49
1538366400,215420,50
1541044800,220052,51
1543640400,225282,52
1546318800,229442,53
1548997200,234416,54
1551416400,239369,55
1554091200,245070,56
1556683200,250319,57
1559361600,255654,58
1561953600,260583,59
1564632000,265812,60
1567310400,270886,61
1569902400,276035,62
1572580800,281056,63
1575176400,286094,64
1577854800,291094,65
1580533200,296239,66
1583038800,300901,67
1585713600,306471,68
1588305600,312049,69
1590984000,317847,70
1593576000,323160,71
1596254400,328645,72
1598932800,333973,73
1601524800,339436,74
1604203200,345325,75
1606798800,351944,76
