1491019200,356690,
1493611200,359430,
1496289600,362371,
1498881600,365791,
1501560000,369173,
1504238400,372547,
1506830400,375635,1
1509508800,379381,2
1512104400,383025,3
1514782800,386696,4
1517461200,390989,5
1519880400,394729,6
1522555200,399045,7
1525147200,403157,8
1527825600,407402,9
1530417600,411878,10
1533096000,416512,11
1535774400,420939,12
1538366400,425412,13
1541044800,429755,14
1543640400,434700,15
1546318800,438627,16
1548997200,443422,17
1551416400,448163,18
1554091200,453676,19
1556683200,458778,20
1559361600,463941,21
1561953600,468774,22
1564632000,473871,23
1567310400,478776,24
1569902400,483806,25
1572580800,488713,26
1575176400,493631,27
1577854800,498528,28
1580533200,503557,29
1583038800,508146,30
1585713600,513633,31
1588305600,519108,32
1590984000,524811,33
1593576000,530029,34
1596254400,535425,35
1598932800,540654,36
1601524800,546022,37
1604203200,551834,38
1606798800,558370,39
