1451624400,14399,
1454302800,14519,
1456808400,13542,
1459483200,13154,
1462075200,13671,
1464753600,14213,
1467345600,14733,
1470024000,15216,
1472702400,15301,1
1475294400,15864,2
1477972800,16365,3
1480568400,16847,4
1483246800,17304,5
1485925200,17748,6
1488344400,18342,7
1491019200,19016,8
1493611200,19587,9
1496289600,20212,10
1498881600,20775,11
1501560000,21509,12
1504238400,22100,13
1506830400,22579,14
1509508800,23319,15
1512104400,22711,
1514782800,23308,
1517461200,23947,
1519880400,24499,
1522555200,27459,
1525147200,28274,
1527825600,29130,
1530417600,29804,
1533096000,30431,
1535774400,29651,
1538366400,30295,
1541044800,30728,
1543640400,31303,
1546318800,31895,
1548997200,30523,
1551416400,30830,
1554091200,31582,
1556683200,31311,
1559361600,31859,
1561953600,31968,
1564632000,32391,
1567310400,32821,
1569902400,33208,1
1572580800,33835,2
1575176400,34359,3
1577854800,34907,4
1580533200,35470,5
1583038800,35518,6
1585713600,35996,7
1588305600,37187,
1590984000,38070,
1593576000,38643,1
1596254400,38966,2
1598932800,39530,3
1601524800,39904,4
1604203200,40468,5
1606798800,40997,6
1609477200,41353,7
1612155600,41731,8
1614574800,42039,9
1617249600,44223,
1619841600,45364,
1622520000,46053,
1625112000,47595,1
1627790400,48277,2
