1346472000,9916,
1349064000,10174,
1351742400,10493,
1354338000,10850,
1357016400,11207,
1359694800,11706,
1362114000,12171,1
1364788800,12877,2
1367380800,13541,3
1370059200,14165,4
1372651200,14930,5
1375329600,15690,6
1378008000,16372,7
1380600000,17267,8
1383278400,18055,9
1385874000,18998,10
1388552400,20010,11
1391230800,21159,12
1393650000,22211,13
1396324800,23556,14
1398916800,24818,15
1401595200,26242,16
1404187200,27662,17
1406865600,29043,18
1409544000,30715,19
1412136000,32270,20
1414814400,33923,21
1417410000,35581,22
1420088400,37113,23
1422766800,38985,24
1425186000,40754,25
1427860800,42625,26
1430452800,44477,27
1433131200,46641,28
1435723200,48718,29
1438401600,51236,30
1441080000,53779,31
1443672000,56464,32
1446350400,59130,33
1448946000,61949,34
1451624400,65020,35
1454302800,67996,36
1456808400,71002,37
1459483200,74547,38
1462075200,77852,39
1464753600,81126,40
1467345600,84008,41
1470024000,87240,42
1472702400,90585,43
1475294400,93826,44
1477972800,97215,45
1480568400,100321,46
1483246800,103583,47
1485925200,106682,48
1488344400,110243,49
1491019200,114113,50
1493611200,117858,51
1496289600,121685,52
1498881600,125903,53
1501560000,130066,54
1504238400,134072,55
1506830400,137696,56
1509508800,142171,57
1512104400,146314,58
1514782800,150505,59
1517461200,155334,60
1519880400,159440,61
1522555200,164098,62
1525147200,168602,63
1527825600,173204,64
1530417600,177998,65
1533096000,183077,66
1535774400,187852,67
1538366400,192559,68
1541044800,197205,69
1543640400,202444,70
1546318800,206608,71
1548997200,211595,72
1551416400,216556,73
1554091200,222275,74
1556683200,227532,75
1559361600,232872,76
1561953600,237809,77
1564632000,243052,78
1567310400,248131,79
1569902400,253279,80
1572580800,258307,81
1575176400,263352,82
1577854800,268365,83
1580533200,273517,84
1583038800,278187,85
1585713600,283766,86
1588305600,289351,87
1590984000,295154,88
1593576000,300472,89
1596254400,305964,90
1598932800,311297,91
1601524800,316767,92
1604203200,322660,93
1606798800,329287,94
